sample_id	biosample	blaCTX-M	blaTEM	blaSHV	blaKPC	blaNDM	blaOXA-48-like	qnrB	aac6-Ib-cr	sul1	sul2	dfrA12	dfrA14	mcr-1
SRR21849253	SAMN26305258	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849262	SAMN26309207	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21849263	SAMN26304333	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21849265	SAMN26309015	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849270	SAMN26304903	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21849287	SAMN26309086	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR21849289	SAMN26309206	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21849290	SAMN26308903	1	0	0	0	0	0	0	0	0	0	0	1	0
SRR21849291	SAMN26308389	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849294	SAMN26308890	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21849300	SAMN26308410	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21849309	SAMN26309012	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21849315	SAMN26308384	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849322	SAMN26304849	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21849331	SAMN26308886	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21849343	SAMN26309387	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849348	SAMN26308913	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849359	SAMN26304814	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR21849362	SAMN26308404	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR21849371	SAMN26309333	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849377	SAMN26305269	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849378	SAMN26305193	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849390	SAMN26309175	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849400	SAMN26304525	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR21849402	SAMN26309149	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849405	SAMN26308385	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849421	SAMN26304648	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849423	SAMN26309421	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR21849431	SAMN26309068	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR21849433	SAMN26309353	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR2239576	SAMN03177616	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR2239586	SAMN03177626	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR2239594	SAMN03177634	0	1	0	0	0	0	0	0	0	1	1	0	0
SRR2239597	SAMN03177637	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR2239600	SAMN03177640	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR2239608	SAMN03177648	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR2239629	SAMN03177669	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR2239638	SAMN03177678	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR23063362	SAMN32680975	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR23106206	SAMN32778010	1	1	0	0	1	0	0	0	1	0	1	0	0
SRR23106219	SAMN32777998	0	1	0	0	1	0	0	0	1	0	1	0	0
SRR23106223	SAMN32777995	1	1	0	0	1	1	0	0	1	0	1	0	0
SRR23106279	SAMN32778019	1	1	0	0	1	0	0	0	1	0	1	1	0
SRR23106328	SAMN32778048	1	1	0	0	1	1	0	1	1	0	0	0	0
SRR23106396	SAMN32778030	1	1	0	0	1	1	0	0	1	0	1	0	0
SRR23106401	SAMN32777936	1	0	0	0	1	0	0	1	1	0	1	0	0
SRR23602977	SAMN33426532	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23603017	SAMN33426544	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23603517	SAMN33426865	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR23611037	SAMN33435763	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23611038	SAMN33435762	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23611295	SAMN33436155	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23611296	SAMN33436154	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR25437040	SAMN36726422	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR25437043	SAMN36726419	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR25437058	SAMN36726457	1	0	0	0	1	0	0	1	1	0	0	0	0
SRR25437061	SAMN36726454	1	0	1	0	0	0	0	0	1	1	1	0	0
SRR25437080	SAMN36726437	1	0	0	0	0	0	0	1	0	0	0	0	0
SRR25437130	SAMN36726698	1	1	0	0	0	0	0	0	0	1	0	1	0
SRR25437136	SAMN36726693	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR25437138	SAMN36726691	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR25437160	SAMN36726645	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR25437192	SAMN36726667	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR25437421	SAMN36727315	1	0	0	0	0	0	0	1	0	0	0	0	0
SRR25437450	SAMN36727329	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR25437456	SAMN36727298	1	1	0	0	0	0	0	1	0	0	0	1	0
SRR25438464	SAMN36728989	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR25438473	SAMN36728981	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR25438486	SAMN36728944	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR25438491	SAMN36728895	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR25438504	SAMN36728928	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR25438514	SAMN36729185	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR25438557	SAMN36729095	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR25438581	SAMN36729049	0	1	1	0	0	0	0	0	1	1	0	0	0
SRR25438605	SAMN36728963	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR25438629	SAMN36729081	1	0	0	0	0	0	0	1	0	0	0	0	0
SRR25438661	SAMN36729027	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR25438679	SAMN36729137	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR25438707	SAMN36729010	0	1	0	0	0	0	0	0	1	1	0	1	0
SRR25438710	SAMN36729008	1	1	0	0	0	0	0	0	1	0	0	0	0
SRR25438731	SAMN36728891	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR26176500	SAMN37516943	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR26176503	SAMN37516941	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR26176506	SAMN37516938	1	0	0	0	0	0	0	0	0	1	0	0	0
SRR26176519	SAMN37516926	1	1	0	0	0	0	0	0	0	1	0	0	0
SRR26176521	SAMN37516924	1	0	0	0	0	0	0	1	0	0	0	0	0
SRR26176526	SAMN37516920	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR26176545	SAMN37516876	1	1	0	0	0	0	0	1	1	1	0	0	0
SRR26176555	SAMN37516893	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR26176562	SAMN37516887	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR2669141	SAMN04160768	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR2671127	SAMN04160760	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR2671136	SAMN04160758	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR26854810	SAMN38285456	0	0	0	0	0	0	0	0	1	0	1	0	0
SRR28625620	SAMN40930686	1	0	0	0	0	0	0	1	1	1	0	0	0
SRR28625624	SAMN40930682	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR28625638	SAMN40930670	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR28625645	SAMN40930663	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR28625646	SAMN40930662	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR28813415	SAMN41091872	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR2927303	SAMN04279645	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR2927304	SAMN04279646	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR2976832	SAMN04022942	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR2976833	SAMN04022943	0	1	0	0	0	0	0	0	0	1	1	0	0
SRR3050852	SAMN04357503	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR3050853	SAMN04357504	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR3050855	SAMN04357506	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR3050871	SAMN04357522	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR3050873	SAMN04357524	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR3050875	SAMN04357526	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3050890	SAMN04357541	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR3050903	SAMN04357554	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR3050915	SAMN04357566	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR3050920	SAMN04357571	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3050928	SAMN04357579	0	0	0	0	0	0	0	1	1	0	0	0	0
SRR3050937	SAMN04357588	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3050947	SAMN04357598	0	0	0	0	0	0	0	1	1	0	0	0	0
SRR3050959	SAMN04357610	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR3050965	SAMN04357616	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3050976	SAMN04357627	0	1	0	0	0	0	0	0	0	0	1	0	0
SRR3050979	SAMN04357630	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR3050980	SAMN04357631	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR3050981	SAMN04357632	1	1	0	0	0	0	0	1	0	1	0	1	0
SRR3050986	SAMN04357637	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR3050987	SAMN04357638	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR3050991	SAMN04357642	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR3051028	SAMN04357679	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3051039	SAMN04357690	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR3051040	SAMN04357691	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR3051041	SAMN04357692	1	1	0	0	1	0	0	1	1	0	1	0	0
SRR3051042	SAMN04357693	1	1	0	0	0	1	0	0	1	0	0	0	0
SRR3051047	SAMN04357698	1	1	0	0	0	1	0	0	0	1	0	0	0
SRR3051053	SAMN04357704	1	0	0	0	1	0	0	1	1	1	1	0	0
SRR3051079	SAMN04357730	1	1	0	0	0	0	0	0	0	1	0	0	0
SRR3051083	SAMN04357734	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR3051085	SAMN04357736	0	0	0	0	0	0	1	0	1	0	0	0	0
SRR3057122	SAMN04339724	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR3057126	SAMN04339728	1	1	0	0	0	0	0	0	1	1	1	0	0
SRR3057133	SAMN04339718	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR3057134	SAMN04339719	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR3095382	SAMN04393398	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR3095388	SAMN04393391	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR31121263	SAMN43564626	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121269	SAMN43564595	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121273	SAMN43564518	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121288	SAMN43563533	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121294	SAMN43563616	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121351	SAMN43563260	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR31121361	SAMN43563234	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121369	SAMN43563912	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121385	SAMN43563255	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31121402	SAMN43563387	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121405	SAMN43564003	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31121409	SAMN43563391	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR31121451	SAMN43563328	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121471	SAMN43563069	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121485	SAMN43562919	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121487	SAMN43562934	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121492	SAMN43562929	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121493	SAMN43562923	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121575	SAMN43563202	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121579	SAMN43563192	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121580	SAMN43563203	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121581	SAMN43563194	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121643	SAMN43562906	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121646	SAMN43562916	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121649	SAMN43562895	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31121653	SAMN43563480	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31121667	SAMN43562771	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121668	SAMN43563342	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121678	SAMN43562789	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31121680	SAMN43563478	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31121686	SAMN43562982	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121687	SAMN43563097	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121694	SAMN43563149	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121706	SAMN43563285	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121708	SAMN43564958	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31121709	SAMN43564949	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121710	SAMN43564573	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121716	SAMN43564576	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121722	SAMN43564696	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121723	SAMN43564392	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121724	SAMN43564492	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31121733	SAMN43564460	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121735	SAMN43563363	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121736	SAMN43563281	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121738	SAMN43563065	0	0	0	0	0	0	0	0	1	1	1	0	0
SRR31121751	SAMN43564909	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121780	SAMN43564843	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121797	SAMN43563802	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121862	SAMN43563032	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121868	SAMN43564557	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121874	SAMN43565188	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121880	SAMN43565117	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121904	SAMN43563566	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121918	SAMN43564554	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR31121921	SAMN43564458	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121929	SAMN43564531	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121932	SAMN43564188	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31121935	SAMN43563539	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121952	SAMN43563988	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121958	SAMN43563856	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121964	SAMN43563831	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31121983	SAMN43564747	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR31121994	SAMN43564682	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31121995	SAMN43564677	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122008	SAMN43564254	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31122010	SAMN43564420	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122016	SAMN43564400	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31122038	SAMN43563169	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31122055	SAMN43563974	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31122061	SAMN43563288	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31122071	SAMN43563109	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR31122072	SAMN43563127	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31122095	SAMN43563337	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31122127	SAMN43563493	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31122129	SAMN43563591	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122142	SAMN43563366	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122175	SAMN43562782	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31122179	SAMN43562751	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122194	SAMN43562779	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122200	SAMN43563226	0	0	0	0	0	0	0	0	1	1	1	0	0
SRR31122202	SAMN43563305	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31122206	SAMN43563118	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31122210	SAMN43563011	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31122215	SAMN43563217	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122224	SAMN43563301	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31122231	SAMN43564896	1	0	0	0	0	0	0	0	0	1	0	0	0
SRR31122245	SAMN43564981	0	0	0	0	0	0	0	0	1	1	0	1	0
SRR3112266	SAMN04014856	1	1	0	0	0	0	0	1	1	1	0	0	0
SRR3112315	SAMN04014889	1	1	0	0	1	0	0	1	1	0	1	0	0
SRR3112329	SAMN04014922	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR31139370	SAMN43563020	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139371	SAMN43563003	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139640	SAMN43564992	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31139642	SAMN43564969	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31139728	SAMN43565074	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31139759	SAMN43564685	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139760	SAMN43565180	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31139769	SAMN43565152	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139792	SAMN43565111	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31139803	SAMN43565105	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR31139818	SAMN43564952	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139850	SAMN43564864	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139899	SAMN43565148	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139900	SAMN43565151	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139982	SAMN43565096	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31139993	SAMN43564890	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31140047	SAMN43565023	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31140230	SAMN43564540	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR31140356	SAMN43563812	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR31140411	SAMN43562968	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140419	SAMN43563953	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140459	SAMN43563636	0	0	1	0	0	0	0	0	1	1	0	0	0
SRR31140460	SAMN43563631	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140461	SAMN43563639	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR31140480	SAMN43562975	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31140513	SAMN43563902	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140568	SAMN43563610	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31140578	SAMN43563585	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR31140607	SAMN43564672	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140681	SAMN43564339	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140693	SAMN43564319	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140714	SAMN43564257	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140737	SAMN43563869	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140746	SAMN43563865	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31140789	SAMN43563597	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31140838	SAMN43564482	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140857	SAMN43563692	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140874	SAMN43564350	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140887	SAMN43564237	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31140889	SAMN43564197	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR31140900	SAMN43564232	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR31140904	SAMN43564233	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31140911	SAMN43564159	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31140923	SAMN43564088	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31140932	SAMN43563918	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR31140959	SAMN43564107	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31141004	SAMN43563991	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31141027	SAMN43563678	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31141054	SAMN43563827	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31141099	SAMN43563738	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR31141112	SAMN43564713	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR31141130	SAMN43564608	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR31141132	SAMN43564624	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR31141134	SAMN43564631	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31141146	SAMN43564606	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR31141190	SAMN43563087	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR3168643	SAMN04456584	1	1	0	0	0	0	0	1	0	0	0	0	0
SRR3191409	SAMN04510557	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR3199589	SAMN04526076	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3205733	SAMN04531125	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3236167	SAMN04563576	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3241576	SAMN04568568	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR32629548	SAMN07291521	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR3290091	SAMN04571743	1	1	0	0	0	0	0	1	1	1	0	1	0
SRR33047825	SAMN46558899	0	1	0	0	1	0	0	0	1	0	0	0	0
SRR33047833	SAMN46558892	1	1	0	0	1	0	0	0	1	0	1	0	0
SRR3344219	SAMN04621602	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3345831	SAMN04622923	1	0	0	0	0	0	0	1	1	1	0	0	0
SRR3457629	SAMN04908468	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3475948	SAMN04942588	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3618633	SAMN05194539	1	0	0	0	0	0	0	1	1	1	0	0	0
SRR3715459	SAMN05272515	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3953317	SAMN05440605	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR3982099	SAMN05170063	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR3982376	SAMN05170086	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR3996244	SAMN05170127	1	0	0	0	0	0	0	1	1	1	1	0	0
SRR4017839	SAMN05170184	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR4017886	SAMN05170210	0	1	0	0	0	0	0	0	1	0	1	0	0
SRR4017896	SAMN05170220	0	1	0	1	0	0	0	0	0	1	0	0	0
SRR4019404	SAMN05510457	1	1	0	0	0	0	0	1	1	1	0	0	0
SRR4065706	SAMN05170351	0	0	0	1	0	0	0	0	0	0	0	0	0
SRR4069214	SAMN05170356	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR4294837	SAMN05806162	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR4294842	SAMN05806175	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR4294845	SAMN05806164	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR4294847	SAMN05806166	1	1	0	0	0	0	0	0	0	1	0	1	0
SRR4923154	SAMN05916202	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5120215	SAMN06007768	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR5120217	SAMN06007775	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR5120226	SAMN06015662	1	1	0	0	0	0	0	1	0	0	0	1	0
SRR5120228	SAMN06015666	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR5152378	SAMN06175433	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5237401	SAMN06311518	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR5283175	SAMN06283844	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5289383	SAMN06346137	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5292143	SAMN06368760	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5312160	SAMN06475293	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5398450	SAMN06672151	1	0	0	0	0	0	0	0	0	0	0	0	0
SRR5445921	SAMN06754733	1	0	0	0	0	0	0	0	1	1	0	0	0
SRR5765341	SAMN07255258	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5787729	SAMN07203337	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5810504	SAMN07332512	1	1	0	0	0	0	0	0	0	0	0	0	0
SRR5870546	SAMN07361839	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5901138	SAMN07450854	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5928752	SAMN07410534	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR5943513	SAMN07450661	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR6011644	SAMN07573684	0	0	0	0	0	0	0	0	0	0	0	0	0
