sample_id	biosample	blaSHV	blaKPC	blaNDM	blaCTX-M	qnrB	blaOXA-48-like	aac6-Ib-cr
SRR24799431	SAMN35547102	1	1	0	0	1	0	0
SRR24799432	SAMN35547084	1	0	0	0	0	0	0
SRR24799433	SAMN35547101	1	0	0	0	0	0	0
SRR24799434	SAMN35547100	1	0	0	0	0	0	0
SRR24799435	SAMN35547099	1	0	0	0	0	0	0
SRR24799436	SAMN35547098	1	0	0	1	0	0	0
SRR24799438	SAMN35547096	1	0	0	0	0	0	0
SRR24799439	SAMN35547095	1	0	0	0	0	0	0
SRR24799440	SAMN35547094	1	0	0	0	0	0	0
SRR24799441	SAMN35547093	1	0	0	0	0	0	0
SRR24799442	SAMN35547183	1	0	0	0	0	0	0
SRR24799443	SAMN35547188	1	0	0	0	0	0	0
SRR24799444	SAMN35547189	1	0	0	0	0	0	0
SRR24799445	SAMN35547182	1	0	0	0	1	0	0
SRR24799446	SAMN35547181	1	0	0	1	0	0	0
SRR24799448	SAMN35547179	1	0	0	0	0	0	0
SRR24799450	SAMN35547092	1	0	0	1	1	0	0
SRR24799451	SAMN35547083	1	0	0	1	0	0	0
SRR24799452	SAMN35547082	1	0	0	0	0	0	0
SRR24799453	SAMN35547177	1	0	0	0	0	0	0
SRR24799454	SAMN35547176	0	0	0	0	0	0	0
SRR24799455	SAMN35547175	1	0	0	0	0	0	0
SRR24799456	SAMN35547174	0	0	0	0	0	0	0
SRR24799457	SAMN35547187	1	0	0	0	0	0	0
SRR24799458	SAMN35547186	1	0	0	0	0	0	0
SRR24799459	SAMN35547173	1	0	0	1	1	0	1
SRR24799460	SAMN35547172	1	0	0	0	0	0	0
SRR24799461	SAMN35547171	1	0	0	0	0	0	0
SRR24799462	SAMN35547170	1	0	0	0	0	0	0
SRR24799463	SAMN35547091	1	0	0	1	1	0	0
SRR24799464	SAMN35547169	1	0	0	0	0	0	0
SRR24799465	SAMN35547168	1	0	0	0	0	0	0
SRR24799466	SAMN35547167	1	0	0	0	0	0	0
SRR24799468	SAMN35547165	1	0	0	1	1	0	0
SRR24799471	SAMN35547162	0	0	0	1	0	0	0
SRR24799472	SAMN35547161	1	0	0	0	0	0	0
SRR24799473	SAMN35547160	1	0	0	1	1	0	1
SRR24799474	SAMN35547090	1	0	0	0	0	0	0
SRR24799476	SAMN35547158	1	0	0	0	0	0	0
SRR24799477	SAMN35547157	0	0	0	0	0	0	0
SRR24799478	SAMN35547156	1	0	0	0	0	0	0
SRR24799479	SAMN35547185	1	0	0	0	0	0	0
SRR24808901	SAMN35573222	1	0	1	0	0	0	0
SRR24808906	SAMN35573217	1	0	0	0	0	1	0
SRR24808915	SAMN35573232	1	1	0	0	0	0	0
SRR24808919	SAMN35573228	1	1	0	0	0	0	0
SRR24819202	SAMN35578093	1	1	0	1	0	0	0
SRR24819203	SAMN35578092	1	1	0	1	0	0	0
SRR24819204	SAMN35578091	1	1	0	1	0	0	0
SRR24819205	SAMN35578090	1	1	0	1	0	0	0
SRR24819206	SAMN35578089	1	1	0	1	0	0	0
SRR24819207	SAMN35578088	1	1	0	1	1	0	0
SRR24819208	SAMN35578117	1	1	0	1	0	0	0
SRR24819209	SAMN35578116	1	1	0	1	0	0	0
SRR24819210	SAMN35578115	1	1	0	1	0	0	0
SRR24819211	SAMN35578114	1	1	0	1	0	0	0
SRR24819212	SAMN35578087	1	1	0	1	0	0	1
SRR24819213	SAMN35578113	1	1	0	1	0	0	0
SRR24819214	SAMN35578112	1	1	0	1	0	0	0
SRR24819215	SAMN35578111	1	1	0	1	0	0	0
SRR24819216	SAMN35578110	1	1	0	1	0	0	0
SRR24819217	SAMN35578109	1	1	0	1	0	0	0
SRR24819218	SAMN35578108	1	1	0	0	0	0	0
SRR24819219	SAMN35578107	1	1	0	0	0	0	0
SRR24819220	SAMN35578106	1	1	0	1	0	0	0
SRR24819221	SAMN35578105	1	1	0	1	0	0	0
SRR24819222	SAMN35578104	1	1	0	1	0	0	0
SRR24819223	SAMN35578086	0	1	0	1	0	0	0
SRR24819224	SAMN35578103	1	1	0	1	1	0	0
SRR24819226	SAMN35578101	1	1	0	1	0	0	0
SRR24819227	SAMN35578100	1	1	0	1	0	0	1
SRR24819228	SAMN35578099	1	1	0	1	0	0	0
SRR24819229	SAMN35578098	1	1	0	1	0	0	0
SRR24819230	SAMN35578097	1	0	0	1	0	0	0
SRR24819231	SAMN35578096	1	0	0	1	1	0	1
SRR24819232	SAMN35578095	1	0	0	1	1	0	1
SRR24819233	SAMN35578094	1	1	0	0	0	0	0
SRR24819234	SAMN35578085	1	1	0	1	0	0	0
SRR24819235	SAMN35578084	1	1	0	1	0	0	0
SRR24823299	SAMN35615207	1	0	1	1	1	1	0
SRR24823300	SAMN35615206	0	1	0	0	0	0	0
SRR24829732	SAMN35624499	1	1	0	0	1	0	0
SRR24829734	SAMN35624497	1	0	1	1	0	0	0
SRR24829735	SAMN35624496	1	0	1	0	0	1	1
SRR24834376	SAMN35638214	1	0	1	1	1	0	0
SRR24834379	SAMN35638207	1	1	1	1	0	0	1
SRR24834385	SAMN35638208	1	0	1	1	1	0	0
SRR24835459	SAMN35639507	1	0	1	1	0	0	0
SRR24835465	SAMN35639503	1	0	1	0	0	0	0
SRR24835467	SAMN35639512	1	0	1	0	0	0	0
SRR24837280	SAMN35638227	1	0	1	0	0	0	0
SRR24837282	SAMN35638225	0	0	1	1	1	0	0
SRR24837287	SAMN35638237	1	0	1	0	0	0	1
SRR24837294	SAMN35638221	1	0	0	1	1	1	1
SRR24837736	SAMN35645251	1	0	0	0	0	0	0
SRR24837737	SAMN35645252	1	0	0	0	0	0	0
SRR24847868	SAMN35646703	1	0	1	0	0	0	0
SRR24847871	SAMN35646700	1	0	1	1	0	0	1
SRR24848356	SAMN35654503	1	0	0	1	0	0	0
SRR24848357	SAMN35654502	1	0	0	1	0	0	0
SRR24848358	SAMN35654501	0	0	0	1	0	0	0
SRR24848360	SAMN35654500	1	0	0	1	0	0	0
SRR24848361	SAMN35654499	1	0	0	1	0	0	0
SRR24848362	SAMN35654498	1	0	0	1	0	0	0
SRR24848363	SAMN35654497	1	0	0	1	0	0	0
SRR24848364	SAMN35654496	1	0	0	1	0	0	0
SRR24848365	SAMN35654495	1	0	0	1	0	0	0
SRR24848366	SAMN35654494	1	0	0	1	0	0	0
SRR24848367	SAMN35654493	1	0	0	1	0	0	0
SRR24848368	SAMN35654492	1	0	0	1	0	0	0
SRR24848369	SAMN35654491	1	0	0	1	0	0	0
SRR24848371	SAMN35654490	1	0	0	1	0	0	0
SRR24848372	SAMN35654489	1	0	0	1	0	0	0
SRR24848373	SAMN35654488	1	0	0	1	0	0	0
SRR24848374	SAMN35654487	1	0	0	1	0	0	0
SRR24848376	SAMN35654485	1	0	0	1	0	0	0
SRR24848377	SAMN35654484	1	0	0	1	0	0	0
SRR24848378	SAMN35654483	1	0	0	1	0	0	0
SRR24848379	SAMN35654482	1	0	0	1	0	0	0
SRR24848380	SAMN35654481	1	0	0	1	0	0	0
SRR24848382	SAMN35654480	1	0	0	1	0	0	0
SRR24848383	SAMN35654479	1	0	0	1	0	0	0
SRR24848384	SAMN35654478	0	0	0	1	0	0	0
SRR24848385	SAMN35654477	1	0	0	1	0	0	0
SRR24848387	SAMN35654475	1	0	0	1	0	0	0
SRR24848388	SAMN35654474	1	0	0	1	0	0	0
SRR24848389	SAMN35654473	0	0	0	1	0	0	0
SRR24848391	SAMN35654576	1	0	0	1	0	0	0
SRR24848397	SAMN35654472	1	0	0	1	0	0	0
SRR24857179	SAMN35657303	1	0	1	1	0	0	0
SRR24866318	SAMN35664499	1	1	0	1	0	0	0
SRR24866319	SAMN35664498	1	1	0	1	1	0	0
SRR24878705	SAMN35679733	1	1	0	0	0	0	0
SRR24878707	SAMN35679731	1	0	1	1	0	0	1
SRR24883210	SAMN35685244	1	0	1	1	1	0	0
SRR24885598	SAMN35687201	1	1	0	1	1	0	0
SRR24886994	SAMN35687761	1	0	0	0	1	0	0
SRR24886997	SAMN35687771	1	0	1	1	0	0	0
SRR24887002	SAMN35687758	1	0	1	1	0	0	0
SRR24887003	SAMN35687757	1	0	1	1	0	0	0
SRR24897988	SAMN35715389	1	1	0	1	0	0	1
SRR24907492	SAMN35724174	0	0	0	0	0	0	0
SRR24916080	SAMN35733010	1	0	1	1	0	0	1
SRR24916084	SAMN35733028	1	0	1	1	0	0	0
SRR24918647	SAMN35735500	1	0	1	1	0	0	0
SRR24919163	SAMN35735594	1	0	0	0	0	0	0
SRR24919169	SAMN35735597	1	0	1	1	0	0	1
SRR24919171	SAMN35735587	1	1	0	0	0	0	0
SRR24927655	SAMN35743181	1	0	0	0	0	1	0
SRR24927885	SAMN35743513	1	1	0	1	0	0	0
SRR24938633	SAMN35758143	1	1	0	0	0	0	0
SRR24951486	SAMN35775781	1	0	0	1	1	1	1
SRR24951828	SAMN35769014	1	0	0	1	0	0	0
SRR24951837	SAMN35769006	1	0	0	1	0	0	0
SRR24951838	SAMN35769005	1	0	0	1	0	0	0
SRR24951842	SAMN35769001	1	0	0	1	0	0	0
SRR24951843	SAMN35769000	1	0	0	1	0	0	0
SRR24951851	SAMN35768993	1	0	0	1	0	0	0
SRR24951852	SAMN35768992	1	0	0	1	0	0	0
SRR24951866	SAMN35768944	1	0	0	1	0	0	0
SRR24951868	SAMN35768978	1	0	0	1	0	0	0
SRR24951869	SAMN35768977	1	0	0	1	0	0	0
SRR24951871	SAMN35768975	1	0	0	1	0	0	0
SRR24951875	SAMN35768971	1	0	0	1	0	0	0
SRR24951879	SAMN35768969	1	0	0	1	0	0	0
SRR24951901	SAMN35768968	1	0	0	1	0	0	0
SRR24951902	SAMN35768967	1	0	0	1	0	0	0
SRR24951903	SAMN35768966	1	0	0	1	0	0	0
SRR24951904	SAMN35768965	1	0	0	1	0	0	0
SRR24951908	SAMN35768961	0	0	0	1	0	0	0
SRR24951910	SAMN35768942	1	0	0	1	0	0	0
SRR24951942	SAMN35769079	1	0	0	1	0	0	0
SRR24951943	SAMN35769078	1	0	0	1	0	0	0
SRR24951944	SAMN35769077	1	0	0	1	0	0	0
SRR24951961	SAMN35769061	0	0	0	1	0	0	0
SRR24951962	SAMN35769060	1	0	0	1	0	0	0
SRR24951964	SAMN35769059	1	0	0	1	0	0	0
SRR24951975	SAMN35769049	1	0	0	1	0	0	0
SRR24958249	SAMN35791182	1	1	0	1	1	0	0
SRR24961235	SAMN35795099	1	0	0	0	0	1	0
SRR24962304	SAMN35767229	1	0	0	0	0	0	0
SRR24962326	SAMN35767252	1	0	0	0	0	0	0
SRR24962336	SAMN35767243	1	0	0	0	0	0	0
SRR24967178	SAMN35798078	0	0	0	0	1	0	0
SRR24968879	SAMN35801870	1	0	1	1	0	0	1
SRR24968882	SAMN35801867	1	0	0	1	0	1	0
SRR24973981	SAMN35809644	1	0	1	0	0	0	0
SRR24973986	SAMN35809660	1	1	0	0	0	0	0
SRR24973989	SAMN35809640	1	1	0	0	0	0	0
SRR24973990	SAMN35809657	1	1	0	0	0	0	0
SRR24973991	SAMN35809656	1	1	0	1	0	0	0
SRR24973992	SAMN35809655	1	1	0	0	0	0	0
SRR24973994	SAMN35809653	1	1	0	0	0	0	0
SRR24973996	SAMN35809651	1	1	0	0	0	0	0
SRR24973998	SAMN35809649	1	1	0	0	0	0	0
SRR24982015	SAMN35820188	1	0	1	1	1	0	1
SRR24982016	SAMN35820187	1	0	1	1	0	0	1
SRR24982017	SAMN35820186	1	0	1	1	0	0	1
SRR24982018	SAMN35820185	1	0	1	1	1	0	1
SRR24982022	SAMN35820199	1	0	1	1	0	0	1
SRR24982023	SAMN35820181	1	1	1	1	0	0	1
SRR24982024	SAMN35820198	1	0	1	1	1	0	1
SRR24982025	SAMN35820197	1	0	1	1	0	0	1
SRR24982026	SAMN35820196	1	0	1	1	0	0	1
SRR24982027	SAMN35820195	0	0	1	0	0	0	1
SRR24982028	SAMN35820194	1	0	1	1	0	0	1
SRR24982029	SAMN35820193	1	0	1	1	0	0	1
SRR24982034	SAMN35820180	1	1	0	1	0	0	1
SRR24987563	SAMN35823534	1	0	0	0	0	0	0
SRR24988596	SAMN35827889	1	1	0	0	0	0	0
SRR24988597	SAMN35827888	1	1	0	1	0	0	0
SRR24988600	SAMN35827885	1	1	0	1	0	0	0
SRR24988601	SAMN35827884	1	1	0	1	1	0	0
SRR24992683	SAMN35840534	1	0	1	1	0	0	0
SRR24994094	SAMN35841704	1	0	1	1	0	0	1
SRR24994100	SAMN35841710	1	0	1	1	0	0	0
SRR24994390	SAMN35842486	1	0	0	0	0	0	0
SRR24994391	SAMN35842495	1	0	0	0	0	0	0
SRR24994392	SAMN35842496	1	0	0	0	0	0	0
SRR24994393	SAMN35842497	1	0	0	0	0	0	0
SRR24994394	SAMN35842498	1	0	0	0	0	0	0
SRR24994395	SAMN35842499	1	0	0	0	0	0	0
SRR24994396	SAMN35842500	1	0	0	0	0	0	0
SRR24994397	SAMN35842501	1	0	0	0	0	0	0
SRR24994398	SAMN35842502	1	0	0	0	0	0	0
SRR24994399	SAMN35842503	1	0	0	0	0	0	0
SRR24994400	SAMN35842504	1	0	0	0	0	0	0
SRR24994401	SAMN35842487	1	0	0	0	0	0	0
SRR24994402	SAMN35842505	1	0	0	0	0	0	0
SRR24994403	SAMN35842506	1	0	0	0	0	0	0
SRR24994404	SAMN35842507	1	0	0	0	0	0	0
SRR24994405	SAMN35842488	1	0	0	0	0	0	0
SRR24994406	SAMN35842489	1	0	0	0	0	0	0
SRR24994407	SAMN35842490	1	0	0	0	0	0	0
SRR24994408	SAMN35842491	1	0	0	0	0	0	0
SRR24994409	SAMN35842492	1	0	0	0	0	0	0
SRR24994410	SAMN35842493	1	0	0	0	0	0	0
SRR24994411	SAMN35842494	1	0	0	0	0	0	0
SRR24994412	SAMN35842485	1	0	0	0	0	0	0
SRR24999009	SAMN35845412	1	0	1	1	1	1	1
SRR24999010	SAMN35845411	1	0	1	1	1	1	1
SRR24999011	SAMN35845410	1	0	0	1	0	1	1
SRR24999012	SAMN35845409	1	0	1	1	0	1	1
SRR24999013	SAMN35845408	1	0	1	1	1	1	1
SRR24999014	SAMN35845407	1	0	1	1	1	1	1
SRR24999015	SAMN35845406	1	0	1	1	1	1	0
SRR24999016	SAMN35845405	1	0	1	1	1	1	0
SRR24999017	SAMN35845404	1	0	1	1	1	1	1
SRR24999018	SAMN35845403	1	0	1	1	1	1	1
SRR25005711	SAMN35735606	1	0	1	1	1	0	1
SRR25005732	SAMN35735631	1	0	1	0	0	0	0
SRR25005739	SAMN35735625	1	0	1	1	1	1	0
SRR25005740	SAMN35735624	1	1	0	0	0	0	0
SRR25005741	SAMN35735623	1	1	0	0	0	0	0
SRR25005758	SAMN35735599	1	0	1	1	0	1	0
SRR25006853	SAMN35880165	1	1	0	1	0	0	0
SRR25006854	SAMN35880164	1	0	0	1	1	0	1
SRR25008000	SAMN35811330	1	1	0	0	0	0	0
SRR25008002	SAMN35811328	1	1	0	0	0	0	0
SRR25008003	SAMN35811327	1	1	0	0	0	0	0
SRR25008004	SAMN35811326	1	1	0	0	0	0	0
SRR25028185	SAMN35990857	0	0	0	0	0	1	0
SRR25030788	SAMN35992007	1	0	0	1	1	0	0
SRR25030790	SAMN35992005	1	0	1	1	0	1	0
SRR25030791	SAMN35992004	1	0	1	1	0	1	0
SRR25030792	SAMN35992003	1	0	0	0	0	0	0
SRR25030794	SAMN35992001	1	0	1	1	0	0	0
SRR25030795	SAMN35992000	1	0	1	1	0	1	1
SRR25030796	SAMN35991919	1	0	0	1	0	1	0
SRR25030798	SAMN35991998	1	0	0	1	0	1	0
SRR25030799	SAMN35991997	1	0	0	1	0	0	0
SRR25030800	SAMN35991996	1	0	0	1	1	0	1
SRR25030801	SAMN35991995	1	0	1	1	0	0	1
SRR25030802	SAMN35991994	1	0	0	0	0	0	0
SRR25030803	SAMN35991993	1	0	0	1	0	0	0
SRR25030805	SAMN35991991	1	0	1	1	1	1	0
SRR25030806	SAMN35991990	1	0	0	1	0	0	0
SRR25030807	SAMN35991918	1	0	0	0	0	0	0
SRR25030808	SAMN35991989	1	0	0	1	0	0	0
SRR25030809	SAMN35991988	1	0	0	1	0	1	0
SRR25030810	SAMN35991987	1	0	0	1	0	1	0
SRR25030811	SAMN35991986	1	0	1	1	1	1	0
SRR25030812	SAMN35991985	1	0	0	0	1	0	0
SRR25030813	SAMN35991984	1	0	0	1	0	0	0
SRR25030814	SAMN35991983	1	0	1	1	1	0	1
SRR25030815	SAMN35991982	1	0	0	0	0	0	0
SRR25030816	SAMN35991981	1	0	0	1	0	0	0
SRR25030817	SAMN35991980	1	0	1	1	1	0	1
SRR25030818	SAMN35991917	1	0	0	0	0	0	0
SRR25030819	SAMN35991979	1	0	0	1	0	1	1
SRR25030821	SAMN35991977	1	0	0	1	0	0	0
SRR25030822	SAMN35991976	1	0	0	0	0	0	0
SRR25030823	SAMN35991975	1	0	0	1	0	0	0
SRR25030824	SAMN35991974	1	0	1	1	1	1	0
SRR25030826	SAMN35991972	1	0	0	0	0	0	0
SRR25030827	SAMN35991971	1	0	0	0	0	0	0
SRR25030828	SAMN35991970	1	0	0	0	0	0	0
SRR25030830	SAMN35991969	1	0	0	1	0	0	0
SRR25030831	SAMN35991968	1	0	0	1	0	1	0
SRR25030832	SAMN35991967	1	0	0	1	0	0	1
SRR25030833	SAMN35991966	1	0	0	1	0	0	0
SRR25030834	SAMN35991965	1	0	1	0	0	1	0
SRR25030835	SAMN35991964	1	0	0	0	0	0	0
SRR25030837	SAMN35991962	1	0	0	0	0	0	0
SRR25030838	SAMN35991961	1	0	0	1	1	0	1
SRR25030839	SAMN35991960	1	0	0	0	0	0	0
SRR25030840	SAMN35991915	1	0	0	1	0	1	0
SRR25030841	SAMN35991959	1	0	1	1	0	0	1
SRR25030842	SAMN35991958	1	0	0	1	0	0	0
SRR25030843	SAMN35991957	1	0	0	0	0	0	0
SRR25030844	SAMN35991956	1	0	0	0	0	0	0
SRR25030845	SAMN35991955	1	0	0	1	0	0	0
SRR25030846	SAMN35991954	1	0	1	1	1	0	0
SRR25030847	SAMN35991953	1	0	0	1	0	1	0
SRR25030848	SAMN35991952	1	0	0	1	0	1	0
SRR25030849	SAMN35991951	1	0	0	1	1	0	0
SRR25030850	SAMN35991950	1	0	0	1	0	0	1
SRR25030851	SAMN35991914	1	0	0	1	0	1	0
SRR25030852	SAMN35991949	1	0	0	1	0	1	0
SRR25030853	SAMN35991948	1	0	1	1	1	0	0
SRR25030854	SAMN35991947	1	0	0	1	0	0	0
SRR25030855	SAMN35991946	1	0	0	0	0	0	0
SRR25030856	SAMN35991945	1	0	0	0	0	0	1
SRR25030857	SAMN35991944	1	0	0	1	0	1	0
SRR25030858	SAMN35991943	1	0	1	1	0	1	0
SRR25030859	SAMN35991942	1	0	1	1	1	0	0
SRR25030861	SAMN35991940	1	0	0	1	0	0	1
SRR25030862	SAMN35991913	1	0	0	1	0	1	0
SRR25030863	SAMN35991939	1	0	1	1	0	1	0
SRR25030864	SAMN35991938	1	0	0	1	0	0	1
SRR25030865	SAMN35991937	1	0	1	1	0	0	0
SRR25030866	SAMN35991936	1	0	0	1	0	0	0
SRR25030867	SAMN35991935	1	0	0	1	0	1	0
SRR25030868	SAMN35991934	1	0	0	0	0	0	0
SRR25030869	SAMN35991933	1	0	0	1	0	0	0
SRR25030872	SAMN35991930	1	0	0	0	0	0	0
SRR25030873	SAMN35991912	1	0	0	0	0	0	0
SRR25030874	SAMN35991929	1	0	1	1	0	0	0
SRR25030875	SAMN35991928	1	0	0	0	0	0	0
SRR25030876	SAMN35991927	1	0	1	1	0	1	0
SRR25030877	SAMN35991926	1	0	0	0	0	0	0
SRR25030878	SAMN35991925	1	0	0	1	0	0	0
SRR25030879	SAMN35991924	1	0	0	1	0	0	0
SRR25030880	SAMN35991923	1	0	0	0	0	0	0
SRR25030881	SAMN35991922	1	0	1	1	0	1	0
SRR25030882	SAMN35991921	1	0	1	1	0	1	0
SRR25030884	SAMN35991911	1	0	1	1	0	1	0
SRR25030885	SAMN35991910	1	0	0	1	0	0	0
SRR25034587	SAMN35995167	1	0	0	0	0	0	0
SRR25034588	SAMN35995166	1	0	0	0	0	0	0
SRR25034589	SAMN35995165	1	0	0	0	0	0	0
SRR25034590	SAMN35995164	1	0	0	0	0	0	0
SRR25034591	SAMN35995163	1	0	0	0	0	0	0
SRR25034592	SAMN35995162	1	0	0	0	0	0	0
SRR25034593	SAMN35995161	1	1	0	0	0	0	0
SRR25034594	SAMN35995160	1	0	0	1	1	0	1
SRR25034595	SAMN35995168	1	0	0	0	0	0	0
SRR25034596	SAMN35995159	1	0	0	1	1	0	1
SRR25034597	SAMN35995158	1	0	0	0	0	0	0
SRR25035119	SAMN35995876	1	1	0	1	0	0	0
SRR25035125	SAMN35995862	1	1	0	1	1	0	1
SRR25035483	SAMN35996125	1	0	1	1	0	0	0
SRR25035486	SAMN35996138	1	0	0	1	0	1	1
SRR25038177	SAMN36000568	1	0	1	0	0	0	0
SRR25038180	SAMN36000565	1	0	1	1	0	0	0
SRR25038182	SAMN36000563	1	0	1	1	0	1	1
SRR25038184	SAMN36000561	1	0	1	0	0	0	0
SRR25050521	SAMN36019583	1	0	1	1	0	0	0
SRR25050527	SAMN36019604	1	0	1	1	0	0	1
SRR25050542	SAMN36019590	1	0	1	1	0	0	0
SRR25050543	SAMN36019589	1	0	1	1	0	0	0
SRR25057979	SAMN36021264	1	0	1	0	0	0	0
SRR25073676	SAMN36074183	1	1	0	1	0	0	1
SRR25083692	SAMN36140200	1	0	1	1	1	0	1
SRR25084104	SAMN36110381	1	0	0	1	0	0	0
SRR25098383	SAMN36175571	1	0	1	1	0	1	0
SRR25099256	SAMN36082928	1	0	0	0	0	1	0
SRR25099262	SAMN36082943	1	0	1	1	1	0	1
SRR25099270	SAMN36082935	0	0	1	0	0	0	1
SRR25099271	SAMN36082926	1	0	1	1	1	0	1
SRR25109693	SAMN36266735	1	0	1	1	1	0	0
SRR25133201	SAMN36293139	1	1	0	0	0	0	0
SRR25133202	SAMN36293138	1	1	0	0	0	0	0
SRR25133204	SAMN36293136	1	1	0	0	0	0	0
SRR25145166	SAMN34996698	1	0	0	1	1	0	0
SRR25145167	SAMN34996697	0	0	0	0	0	0	0
SRR25145169	SAMN34996695	1	0	0	0	0	0	0
SRR25145183	SAMN34996478	1	0	0	0	0	0	0
SRR25145198	SAMN34996644	1	0	0	0	0	0	0
SRR25145249	SAMN34996800	0	0	0	0	0	0	0
SRR25145256	SAMN34996794	1	0	0	0	0	0	0
SRR25145281	SAMN34998712	1	0	0	0	0	0	0
SRR25145296	SAMN34998698	1	0	0	0	0	0	0
SRR25145325	SAMN34996779	1	0	0	0	0	0	0
SRR25145362	SAMN34998795	1	0	0	0	0	0	0
SRR25145364	SAMN34996612	1	0	0	0	0	0	0
SRR25145451	SAMN34998792	1	0	0	0	0	0	0
SRR25145458	SAMN34998786	1	0	0	0	0	0	0
SRR25145462	SAMN34998782	1	0	0	0	0	0	0
SRR25145464	SAMN34998778	0	0	0	0	0	0	0
SRR25145466	SAMN34998776	1	0	0	0	0	0	0
SRR25145471	SAMN34996765	1	0	0	0	0	0	0
SRR25145501	SAMN34996604	1	0	0	0	0	0	0
SRR25145505	SAMN34996599	1	0	0	0	0	0	0
SRR25145519	SAMN34996590	1	0	0	0	0	0	0
SRR25145523	SAMN34996586	1	0	0	0	0	0	0
SRR25145548	SAMN34996503	0	0	0	1	0	0	0
SRR25145570	SAMN34996530	0	0	0	0	0	0	0
SRR25145584	SAMN34998759	1	0	0	1	0	0	0
SRR25145625	SAMN34996679	1	0	0	0	0	0	0
SRR25145635	SAMN34996671	1	0	0	0	0	0	0
SRR25145640	SAMN34998798	0	0	0	0	0	0	0
SRR25145646	SAMN34996660	1	0	0	0	0	0	0
SRR25145652	SAMN35153893	0	0	0	0	0	0	0
SRR25145660	SAMN34996573	1	0	0	0	0	0	0
SRR25145668	SAMN34996568	0	0	0	0	0	0	0
SRR25145736	SAMN34998726	1	0	0	0	0	0	0
SRR25146547	SAMN36306343	1	1	0	1	1	0	1
SRR25146548	SAMN36306342	1	1	0	0	0	0	1
SRR25146549	SAMN36306341	1	0	1	1	1	1	0
SRR25146550	SAMN36306340	1	0	0	0	1	0	0
SRR25146552	SAMN36306338	1	1	0	0	0	0	0
SRR25146553	SAMN36306337	1	1	0	0	0	0	0
SRR25161465	SAMN36329888	1	0	1	1	0	0	0
SRR25161471	SAMN36329882	1	0	0	1	1	1	0
SRR25161472	SAMN36329881	1	0	1	1	0	0	0
SRR25161473	SAMN36329880	1	0	1	1	0	0	0
SRR25161728	SAMN35877341	1	1	0	0	1	0	0
SRR25161732	SAMN35877329	0	0	0	0	0	0	0
SRR25161738	SAMN35734383	1	0	0	0	0	0	0
SRR25161741	SAMN35734380	0	0	0	0	0	0	0
SRR25161742	SAMN35734379	0	0	0	0	0	0	0
SRR25161750	SAMN35734387	1	0	0	0	0	0	0
SRR25161753	SAMN35734376	1	0	0	0	0	0	0
SRR25176404	SAMN36340093	1	0	0	1	0	1	0
SRR25176411	SAMN36340102	1	0	1	1	0	0	0
SRR25176826	SAMN36340863	1	0	0	1	0	1	0
SRR25176827	SAMN36340862	1	0	1	1	0	0	0
SRR25176828	SAMN36340861	1	0	1	1	0	0	1
SRR25176829	SAMN36340860	1	0	1	1	0	0	1
SRR25176830	SAMN36340859	1	0	0	1	1	1	0
SRR25176831	SAMN36340858	1	0	0	0	0	1	0
SRR25176832	SAMN36340857	1	1	0	0	0	0	0
SRR25176833	SAMN36340856	1	1	0	0	0	0	0
SRR25176835	SAMN36340855	1	1	0	0	0	0	0
SRR25176836	SAMN36340854	1	0	0	0	0	0	0
SRR25176837	SAMN36340853	1	1	0	0	0	0	0
SRR25176839	SAMN36340852	1	1	0	0	0	0	0
SRR25176841	SAMN36340851	1	1	0	0	0	0	0
SRR25176842	SAMN36340850	1	1	0	1	1	0	0
SRR25176843	SAMN36340849	1	1	0	0	0	0	0
SRR25176844	SAMN36340848	1	1	0	0	1	0	0
SRR25176845	SAMN36340847	1	0	0	0	1	1	0
SRR25176846	SAMN36340846	1	0	0	0	1	1	0
SRR25176848	SAMN36340845	1	0	1	1	1	0	1
SRR25176849	SAMN36340844	1	1	0	0	0	0	0
SRR25176850	SAMN36340843	1	1	0	0	1	0	0
SRR25176861	SAMN36340833	0	0	0	0	0	1	0
SRR25177907	SAMN36342697	1	1	0	0	0	0	0
SRR25177908	SAMN36342696	1	1	0	0	0	0	0
SRR25177909	SAMN36342695	1	1	0	0	1	0	0
SRR25177969	SAMN36342641	1	0	1	1	0	0	1
SRR25179263	SAMN36337500	1	1	0	0	0	0	0
SRR25179264	SAMN36337499	1	1	0	0	0	0	0
SRR25179265	SAMN36337498	1	1	0	0	0	0	0
SRR25179266	SAMN36337497	1	1	0	0	0	0	0
SRR25179267	SAMN36337496	1	1	0	0	0	0	0
SRR25185832	SAMN36356763	1	0	0	1	1	0	1
SRR25185834	SAMN36356761	1	1	0	0	0	0	0
SRR25186279	SAMN36357085	1	0	1	1	0	0	1
SRR25186283	SAMN36357081	1	0	1	1	0	0	0
SRR25213415	SAMN36381350	1	0	1	1	1	1	1
SRR25223450	SAMN36396346	1	1	0	1	1	0	1
SRR25232405	SAMN36404984	1	1	0	0	0	0	0
SRR25232406	SAMN36404983	1	0	1	1	0	0	0
SRR25242011	SAMN14851691	1	0	1	1	0	0	0
SRR25242012	SAMN14851688	0	0	0	1	0	1	0
SRR25242013	SAMN14851686	1	0	1	0	0	0	0
SRR25242014	SAMN14851676	1	1	0	1	1	0	0
SRR25242015	SAMN14851673	1	1	0	0	0	0	1
